stop_id,stop_name,stop_lat,stop_lon,stop_comune,stop_type
ASPO685,Fermata di 685 - V.S. Lucia fr.V.Pegaso,40.93015,9.45687,OLBIA,Fermata Autobus
800330,Fermata di Luras (S'Arzoledda),40.94072,9.172362,LURAS,Fermata Autobus
ASPO205,Fermata di 205 - Cala Saccaia,40.9328,9.53983,OLBIA,Fermata Autobus
B_22029,Fermata di SS 127 BIS HOTEL PUNTA NEGRA,40.5941735,8.2744531,ALGHERO,Fermata Autobus
ATPSS_290,Fermata di Sv Serra Di Lioni 60,40.752918,8.476107,SASSARI,Fermata Autobus
ATPSS_610,Fermata di Via De Martini 305,40.790623,8.479789,SASSARI,Fermata Autobus
ATPSS_763,"Fermata di Via Ruffilli, Inc. Via Pertini",40.744086,8.563409,SASSARI,Fermata Autobus
ATPSS_675,Fermata di Via Pian De Sorres 31,40.779484,8.412914,SASSARI,Fermata Autobus
71721,Fermata di PLOAGHE VIA PALAS DE MONTE 3,40.6668,8.741873,PLOAGHE,Fermata Autobus
ASPO680,Fermata di 680 - Barcellona S.Basilio,40.9287,9.47418,OLBIA,Fermata Autobus
B_22021,Fermata di SP 55 BIS KM 3.200 CABINA ENEL,40.6557786,8.2291796,ALGHERO,Fermata Autobus
B_61952,Fermata di TEMPIO PAUSANIA PIAZZA FUNICEDDA,40.901422,9.108837,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_39,"Fermata di Via Poligono, Autoparco",40.7373,8.56316,SASSARI,Fermata Autobus
6112,Fermata di BASSACUTENA,41.10922,9.2615553,TEMPIO PAUSANIA,Fermata Autobus
B_61965,Fermata di TELTI VIA MANZONI 196,40.871569,9.357752,TELTI,Fermata Autobus
B_61786,Fermata di SS 125 MONTI TUNDU,40.997573,9.455976,OLBIA,Fermata Autobus
61539,Fermata di CAMPING MARINA DELLE ROSE,41.12749,9.102907,AGLIENTU,Fermata Autobus
B_7741,Fermata di MARTIS CORSO UMBERTO,40.7787658,8.8096649,MARTIS,Fermata Autobus
ASPO101,Fermata di 101 - Centro Martini lato Parco,40.92816,9.5017,OLBIA,Fermata Autobus
ASPO551,Fermata di 551 - Via Galvani fr. 14,40.9295,9.50046,OLBIA,Fermata Autobus
B_61779,Fermata di SP 82 COLONIA SOS ARANZOS,40.976194,9.575378,GOLFO ARANCI,Fermata Autobus
ATPSS_1115,Fermata di S.V. Baddimanna Filigheddu 73/89,40.744446,8.592081,SASSARI,Fermata Autobus
ATPSS_414,Fermata di Viale Porto Torres 21,40.731249,8.553328,SASSARI,Fermata Autobus
L093-14475,Fermata di Via Angioy - Sc. Elementare,40.89973921,9.10398098,TEMPIO PAUSANIA,Fermata Autobus
B_61825,Fermata di PALAU STAZIONE CARABINIERI,41.178741,9.379209,PALAU,Fermata Autobus
61894,Fermata di LU NURACHEDDU,40.79303,9.655949,SAN TEODORO,Fermata Autobus
ASPO107,Fermata di 107 - Mameli Casermette,40.92079,9.49695,OLBIA,Fermata Autobus
B_7250,Fermata di TIGNONE,40.736473,8.487863,SASSARI,Fermata Autobus
B_22211,Fermata di SPIAGGIA POGLINA 2,40.4952236,8.3718013,VILLANOVA MONTELEONE,Fermata Autobus
800277,Fermata di Barrabisa (Bivio),41.179435,9.322748,PALAU,Fermata Autobus
B_61847,Fermata di PANTOGIA,41.113501,9.534757,ARZACHENA,Fermata Autobus
B_22073,Fermata di BONO VIA MANZONI FRONTE SCUOLE,40.4120256,9.0311746,BONO,Fermata Autobus
ASPO391,Fermata di 391 - Basa,40.96092,9.49164,OLBIA,Fermata Autobus
B_7342,Fermata di SASSARI VIA DONIZETTI-SCUOLE,40.744957,8.54541,SASSARI,Fermata Autobus
ATPSS_96,Fermata di Sv Saccheddu,40.725801,8.413221,SASSARI,Fermata Autobus
800614,Fermata di Olbia (Z.I.-Palmera),40.931453,9.5137,OLBIA,Fermata Autobus
B_22895,Fermata di ALGHERO VIA IL CARMINE-FR.VIA PASQUAL SCANU,40.568606,8.330703,ALGHERO,Fermata Autobus
B_61908,Fermata di S.TEODORO BUDDITOGLIU FR.CABINA ENEL,40.74909,9.647025,SAN TEODORO,Fermata Autobus
212030,Fermata di Fronte Eurovillage,40.7225817,9.7064983,BUDONI,Fermata Autobus
ATPSS_361,Fermata di Via De Nicola Fr. 8,40.716746,8.555657,SASSARI,Fermata Autobus
ATPSS_534,Fermata di Via Pirandello  3,40.746643,8.559077,SASSARI,Fermata Autobus
ATPSS_214,Fermata di Via Forlanini Fr. 5,40.715878,8.575427,SASSARI,Fermata Autobus
ATPSS_2063,Fermata di Via Sacchi 81,40.834571,8.403728,PORTO TORRES,Fermata Autobus
B_7133,Fermata di PORTO TORRES Z.I. FORNACI SARDE,40.827573,8.377321,PORTO TORRES,Fermata Autobus
B_61840,Fermata di SP 59 POLTU CUATU,41.135382,9.498476,ARZACHENA,Fermata Autobus
ASPO563,Fermata di 563 - Veronese fr. Pisano,40.93504,9.49206,OLBIA,Fermata Autobus
ATPSS_741,Fermata di Ss 291 Fr. 24,40.729436,8.501059,SASSARI,Fermata Autobus
ATPSS_365,Fermata di Sv Monti Di Jesgia 77,40.69512,8.483196,SASSARI,Fermata Autobus
7165,Fermata di MARRITZA,40.85571,8.617111,SORSO,Fermata Autobus
6114,Fermata di BORTIGIADAS,40.890916,9.0425687,BORTIGIADAS,Fermata Autobus
ATPSS_394,Fermata di Via Manzoni 2,40.73575,8.567604,SASSARI,Fermata Autobus
ASPO237,Fermata di 237 - Via Corea 1a ferm. direz Geov.,40.94085,9.52155,OLBIA,Fermata Autobus
B_7029,Fermata di TORRALBA VIA CARLO FELICE 91-FR.101,40.514623,8.763265,TORRALBA,Fermata Autobus
ASPO652,Fermata di 652 - V.Fausto Noce 1a,40.92653,9.49297,OLBIA,Fermata Autobus
5093,Fermata di LU FRAILI,40.81933,9.659457,SAN TEODORO,Fermata Autobus
7432,Fermata di MORES,40.54929,8.833358,MORES,Fermata Autobus
B_7187,Fermata di NULVI CORSO VITTORIO EMANUELE 25,40.78169,8.744489,NULVI,Fermata Autobus
ASPO206,Fermata di 206 - Pozzo Sacro,40.93369,9.54306,OLBIA,Fermata Autobus
212006,"Fermata di SolitÃ Â  Centro V.Mereu, 15",40.6852492,9.694255,BUDONI,Fermata Autobus
ASPO684,Fermata di 684 - V.Santa Lucia,40.9302,9.45985,OLBIA,Fermata Autobus
ATPSS_86,Fermata di Sv Cabu D'Ispiga Fermata 6,40.744581,8.580336,SASSARI,Fermata Autobus
202027,Fermata di V.B.Sassari fronte IAC,40.58632,9.004775,OZIERI,Fermata Autobus
ATPSS_2090,Fermata di Via Ponte Romano,40.837787,8.397616,PORTO TORRES,Fermata Autobus
ATPSS_187,Fermata di Via Napoli 54,40.716144,8.564258,SASSARI,Fermata Autobus
ASPO204,Fermata di 204 - V.le Italia Z.na Ind.le,40.93546,9.52843,OLBIA,Fermata Autobus
7037,Fermata di GIAVE CORSO REPUBBLICA,40.45186,8.750858,GIAVE,Fermata Autobus
ASPO310,Fermata di 310 - A.Moro Case Popolari,40.94685,9.49804,OLBIA,Fermata Autobus
ASPO763,Fermata di 763 - SS127 fr.V.Lu Caprioni,40.91858,9.43865,OLBIA,Fermata Autobus
B_7302,Fermata di NULE,40.462417,9.18957,NULE,Fermata Autobus
ATPSS_457,Fermata di Via De Cupis 86,40.764776,8.496088,SASSARI,Fermata Autobus
B_7780,Fermata di VILLA ASSUNTA,40.6677963,8.2359979,SASSARI,Fermata Autobus
800232,Fermata di Azzani' (Via Nazionale),40.809043,9.514841,LOIRI PORTO SAN PAOLO,Fermata Autobus
ASPO554,Fermata di 554 - Petta Croce Bianca,40.92883,9.48991,OLBIA,Fermata Autobus
ASPO706,Fermata di 706 - Marco Polo civico 17,40.92049,9.47166,OLBIA,Fermata Autobus
ATPSS_722,"Fermata di Via Rockefeller, Fr. I.N.P.S.",40.712106,8.558004,SASSARI,Fermata Autobus
ATPSS_156,"Fermata di Via Togliatti 6, Fr. Scuola",40.720892,8.578813,SASSARI,Fermata Autobus
7159,Fermata di MULTEDDU,40.89439,8.743935,CASTELSARDO,Fermata Autobus
M_9503,Metro di SANT'ANNA-A,40.723295,8.554021,SASSARI,Fermata Metropolitana
ATPSS_776,"Fermata di Via Padre Zirano, Fr.Biglietteria",40.725711,8.552638,SASSARI,Fermata Autobus
ASPO225,Fermata di 225 - Capitaneria di Porto,40.9242,9.50973,OLBIA,Fermata Autobus
B_7175,Fermata di PULPAGGIU,40.851199,8.708391,TERGU,Fermata Autobus
ATPSS_3039,"Fermata di Via Marina, Fronte Cimitero",40.800066,8.575248,SORSO,Fermata Autobus
ATPSS_595,Fermata di Via De Martini Fr. 99,40.775591,8.508545,SASSARI,Fermata Autobus
B_61960,Fermata di SS 127 LU MIRIACHEDDU,40.881688,9.2554,CALANGIANUS,Fermata Autobus
ATPSS_153,Fermata di Via Luna E Sole 5,40.723849,8.578656,SASSARI,Fermata Autobus
ASPO520,Fermata di 520 - V.Plebi S.Lucia,40.97259,9.47684,OLBIA,Fermata Autobus
B_22342,Fermata di ALGHERO VIA CASTELSARDO- INC.VIA DE GIORGIO,40.569848,8.319228,ALGHERO,Fermata Autobus
B_7026,Fermata di POZZOMAGGIORE PIAZZA MAGGIORE,40.397796,8.65865,POZZOMAGGIORE,Fermata Autobus
7294,Fermata di BIVIO PERFUGAS SS672,40.837,8.910463,PERFUGAS,Fermata Autobus
B_22041,Fermata di SASSARI VIA KENNEDY 2,40.74179,8.55788,SASSARI,Fermata Autobus
6172,Fermata di SANT'ANTONIO DI GALLURA,40.9922,9.3021806,SANT'ANTONIO DI GALLURA,Fermata Autobus
B_22283,Fermata di ALGHERO VIA DON MINZONI 137 OSPEDALE CIVILE,40.579444,8.318997,ALGHERO,Fermata Autobus
ATPSS_2095,Fermata di Via Cellini 2,40.825319,8.412539,PORTO TORRES,Fermata Autobus
B_7169,Fermata di SS 200 SAN CAMILLO,40.762302,8.569865,SASSARI,Fermata Autobus
7602,Fermata di CASTELSARDO BAR SAX,40.9113,8.718862,CASTELSARDO,Fermata Autobus
ATPSS_21,Fermata di Via Deledda 13,40.73307,8.561656,SASSARI,Fermata Autobus
ASPO512,Fermata di 512 - Veronese V.Gramsci,40.93313,9.49377,OLBIA,Fermata Autobus
ATPSS_120,Fermata di Via Kennedy 24,40.745828,8.55029,SASSARI,Fermata Autobus
8312852,Stazione di GOLFO ARANCI,40.994666,9.6277918,GOLFO ARANCI,Stazione Ferroviaria
800304,Fermata di Sos Runcos,40.713104,9.489618,PADRU,Fermata Autobus
ASPO703,Fermata di 703 - Corso Vittorio Veneto Capuana,40.92018,9.47413,OLBIA,Fermata Autobus
ATPSS_363,Fermata di Sv Caniga S.Giorgio 94,40.696752,8.473885,SASSARI,Fermata Autobus
ATPSS_110,Fermata di P.Zza Colonnello Serra Fronte Mercato Ci,40.729963,8.561714,SASSARI,Fermata Autobus
800282,Fermata di Giuncana,40.896782,8.924317,VIDDALBA,Fermata Autobus
800281,Fermata di Capo D'orso,41.169054,9.421591,PALAU,Fermata Autobus
ATPSS_2012,Fermata di Via Lungomare Balai 66,40.83959,8.414692,PORTO TORRES,Fermata Autobus
ASPO616,Fermata di 616 - Corso Vittorio Veneto fr.V.Toti,40.92323,9.49372,OLBIA,Fermata Autobus
ATPSS_496,"Fermata di Sp60, Inc. Sv Serralonga Dir.Ss",40.813503,8.507333,SORSO,Fermata Autobus
B_6177,Fermata di SAN PIETRO RUDAS,40.9715833,9.0191234,AGGIUS,Fermata Autobus
ATPSS_521,Fermata di Via B. Buddi 30,40.747747,8.552725,SASSARI,Fermata Autobus
ATPSS_2106,Fermata di Viale Della Liberta 63,40.834377,8.417773,PORTO TORRES,Fermata Autobus
ATPSS_3063,Fermata di Via Roma Fr. 186 (Sennori),40.788219,8.588673,SENNORI,Fermata Autobus
ASPO201,Fermata di 201 - Via Dei Lidi fr.5,40.92947,9.50503,OLBIA,Fermata Autobus
M_9501,Metro di STAZIONE F.S.-A,40.729309,8.554813,SASSARI,Fermata Metropolitana
B_7297,Fermata di FRAIGAS BIVIO RIONE SAN NICOLA,40.6115237,8.9932502,OZIERI,Fermata Autobus
ATPSS_137,"Fermata di Viale Italia, Pronto Soccorso",40.717834,8.55497,SASSARI,Fermata Autobus
B_7269,Fermata di SASSARI CORSO R.MARGHERITA,40.723918,8.560521,SASSARI,Fermata Autobus
ATPSS_2054,Fermata di Via Monte Angellu 75,40.830808,8.40119,PORTO TORRES,Fermata Autobus
ATPSS_109,Fermata di Viale Umberto Fr. 21,40.727664,8.56345,SASSARI,Fermata Autobus
B_61814,Fermata di CUGNANA IL TIMONE,41.01204,9.503539,OLBIA,Fermata Autobus
F_22605,Stazione di S. M. DI PISA,40.742142,8.545311,SASSARI,Stazione Ferroviaria
7261,Fermata di SPIAGGIA LA PELOSA,40.9594,8.213003,STINTINO,Fermata Autobus
ATPSS_2008,Fermata di Via Mare 26/B,40.838494,8.402727,PORTO TORRES,Fermata Autobus
ATPSS_584,"Fermata di Sp18 17, Sv Funtana Di La Figga",40.73558,8.508981,SASSARI,Fermata Autobus
B_22217,Fermata di SP 69 INCROCIO PALMADULA,40.6571464,8.2453224,ALGHERO,Fermata Autobus
B_17728,Fermata di SP 44 CIVICO 66,40.622737,8.296876,ALGHERO,Fermata Autobus
ASPO2021,Fermata di 2021 - Via San Vittore fronte via Faggio,40.94455,9.45522,OLBIA,Fermata Autobus
B_7555,Fermata di BONO PIAZZA GRAMSCI,40.4169,9.030859,BONO,Fermata Autobus
7191,Fermata di STINTINO,40.93639,8.226105,STINTINO,Fermata Autobus
ATPSS_1006,Fermata di Piazza Tola,40.728234,8.560926,SASSARI,Fermata Autobus
B_6171,Fermata di RAZZU,40.9658194,9.0059303,AGGIUS,Fermata Autobus
ATPSS_376,Fermata di Viale Umberto 126,40.719891,8.570697,SASSARI,Fermata Autobus
B_22176,Fermata di POZZOMAGGIORE VIA GRANDE-RIFORNITORE,40.395057,8.6554,POZZOMAGGIORE,Fermata Autobus
ATPSS_658,"Fermata di Via Turati, Terminal Extr.",40.714936,8.556734,SASSARI,Fermata Autobus
ATPSS_243,Fermata di Viale Dante 4,40.720648,8.564983,SASSARI,Fermata Autobus
B_61903,Fermata di BUDONI BERRUILES FR VIA SAN FRANCESCO,40.728943,9.657734,BUDONI,Fermata Autobus
ITSTE,Porto di Santa Teresa,41.23866968523399,9.193460723287435,SANTA TERESA GALLURA,Porto
ATPSS_252,Fermata di Via Carlo Felice Fr. 22,40.716224,8.577172,SASSARI,Fermata Autobus
ASPO286,Fermata di 286 - V.Capo Verde 1a ferm. Direz Centro,40.93855,9.51495,OLBIA,Fermata Autobus
7012,Fermata di ARZACHENA IST.ALBERGHIERO,41.0743,9.3825,ARZACHENA,Fermata Autobus
ATPSS_725,Fermata di Via Delle Croci Fr. 12,40.719549,8.548212,SASSARI,Fermata Autobus
ATPSS_522,Fermata di Via B.Buddi Fr. 14,40.747334,8.55344,SASSARI,Fermata Autobus
ATPSS_563,"Fermata di Sp18 256, Distributore",40.734941,8.457226,SASSARI,Fermata Autobus
B_60040,Fermata di SS 133 AGRITURISMO LA CERRA,40.9887201,9.1353244,LURAS,Fermata Autobus
ATPSS_779,Fermata di C.So Vittorio Emanuele 117,40.729005,8.557941,SASSARI,Fermata Autobus
B_22131,Fermata di BONO VIA MANZONI 40,40.415098,9.029868,BONO,Fermata Autobus
800062,Fermata di S.M.Coghinas (Via Sardegna-Poste),40.904082,8.867639,SANTA MARIA COGHINAS,Fermata Autobus
B_7247,Fermata di BANCALI SP 18 - CHIESA,40.735548,8.455041,SASSARI,Fermata Autobus
B_7038,Fermata di BORUTTA,40.522809,8.743914,BORUTTA,Fermata Autobus
ATPSS_235,Fermata di Via Carlo Felice Fr. 43,40.71408,8.583465,SASSARI,Fermata Autobus
ASPO755,Fermata di 755 - Marco Polo civico 20,40.92045,9.47172,OLBIA,Fermata Autobus
B_22306,Fermata di ALGHERO VIA LIDO 113,40.577319,8.313861,ALGHERO,Fermata Autobus
202032,Fermata di V.Matteotti n. 5,40.583955,8.998855,OZIERI,Fermata Autobus
800289,Fermata di Montelittu,40.840773,9.522358,LOIRI PORTO SAN PAOLO,Fermata Autobus
B_7143,Fermata di SAN GIOVANNI SS 131,40.758752,8.504396,SASSARI,Fermata Autobus
ATPSS_565,"Fermata di Sp18 Fr. 201, Fr. Via A.Catta",40.734261,8.449299,SASSARI,Fermata Autobus
B_22064,Fermata di SP 42 VIA MACOMER-VIA CAMPANEDDA,40.779341,8.351013,SASSARI,Fermata Autobus
ASPO863,Fermata di 863 - Via Vicenza fr. Market,40.90914,9.49798,OLBIA,Fermata Autobus
B_7599,Fermata di OSSI LA MADONNINA,40.668998,8.59143,OSSI,Fermata Autobus
8312802,Stazione di PORTO TORRES,40.8330526,8.3964716,PORTO TORRES,Stazione Ferroviaria
61897,Fermata di LA TRAVERSA,40.77642,9.656875,SAN TEODORO,Fermata Autobus
B_7746,Fermata di SS 291 AGRITURISMO IL GERMOGLIO,40.698871,8.417466,SASSARI,Fermata Autobus
ATPSS_471,Fermata di Ss 131 244,40.78543,8.469204,SASSARI,Fermata Autobus
B_7505,Fermata di OLBIA POLTU QUATU ANG MESTRE,40.909489,9.512105,OLBIA,Fermata Autobus
800346,Fermata di Oschiri Bivio,40.6724222,8.9864526,OZIERI,Fermata Autobus
B_6149,Fermata di LUOGOSANTO  CIMITERO,41.0550713,9.2044221,LUOGOSANTO,Fermata Autobus
ATPSS_20,Fermata di Via Bogino 50,40.732198,8.558411,SASSARI,Fermata Autobus
ATPSS_199,Fermata di Via Coghinas 8,40.747395,8.545809,SASSARI,Fermata Autobus
PT001,Fermata di Porto Torres Via Bassu (stazione marittima),40.8382843,8.3984774,PORTO TORRES,Fermata Autobus
ATPSS_412,Fermata di C.So Regina Margherita 97,40.72561,8.556446,SASSARI,Fermata Autobus
ATPSS_669,Fermata di Via Pian De Sorres,40.77568,8.421596,SASSARI,Fermata Autobus
800252,Fermata di San Leonardo (Oschiri),40.776444,9.066978,OSCHIRI,Fermata Autobus
B_22171,Fermata di BONORVA CORSO UMBERTO 76,40.415996,8.764003,BONORVA,Fermata Autobus
7204,Fermata di VALLEDORIA,40.9277,8.822553,VALLEDORIA,Fermata Autobus
B_7309,Fermata di ALGHERO VIA SANT'AGOSTINO 27,40.557815,8.320534,ALGHERO,Fermata Autobus
B_61784,Fermata di SS 125 LA SAFFA,40.97107,9.491116,OLBIA,Fermata Autobus
202003,Fermata di S. Nicola,40.610217,8.991028,OZIERI,Fermata Autobus
B_22163,Fermata di BONNANARO VIA NAZIONALE 16,40.533247,8.767784,BONNANARO,Fermata Autobus
ASPO801,Fermata di 801 - Via Ungheria Nespoli,40.91589,9.49393,OLBIA,Fermata Autobus
ASPO951,Fermata di 951 - SS125 fr. Micheletti,40.90821,9.52412,OLBIA,Fermata Autobus
ATPSS_17,"Fermata di C.So R. Margherita, Arcivescovado",40.725331,8.557887,SASSARI,Fermata Autobus
ATPSS_35,Fermata di Via Baldedda,40.743004,8.56562,SASSARI,Fermata Autobus
ATPSS_2055,Fermata di Via Monte Angellu 15,40.832484,8.399666,PORTO TORRES,Fermata Autobus
ASPO307,Fermata di 307 - V.le A.Moro 252,40.94139,9.49849,OLBIA,Fermata Autobus
B_61833,Fermata di SP 59 HOTEL AIRONE,41.094487,9.452359,ARZACHENA,Fermata Autobus
71679,Fermata di BONNANARO VIA NAZIONALE 32,40.53324,8.767784,BONNANARO,Fermata Autobus
B_7748,Fermata di OZIERI BIVIO STAZIONE,40.5814975,9.0013235,OZIERI,Fermata Autobus
212018,Fermata di Budoni Via Kennedy,40.7088533,9.6983567,BUDONI,Fermata Autobus
ATPSS_656,"Fermata di Ss 127, Lato Via Delle Mimose",40.713478,8.589235,SASSARI,Fermata Autobus
ATPSS_537,Fermata di Via Roma 79,40.720768,8.568552,SASSARI,Fermata Autobus
ATPSS_549,Fermata di Via Viziliu 29,40.751358,8.495875,SASSARI,Fermata Autobus
ATPSS_479,Fermata di Rotonda Platamona,40.818242,8.466639,SASSARI,Fermata Autobus
B_16114,Fermata di BORTIGIADAS VIALE TRIESTE 50,40.891044,9.043057,BORTIGIADAS,Fermata Autobus
ATPSS_41,"Fermata di Via Prati, Rot. Via Manzoni",40.738468,8.565645,SASSARI,Fermata Autobus
ATPSS_2071,Fermata di S.P. 81 Fr. Chiesa Balai,40.829736,8.43037,PORTO TORRES,Fermata Autobus
ASPO151,Fermata di 151 - Centro Martini,40.92856,9.5017,OLBIA,Fermata Autobus
ASPO2020,Fermata di 2020 -  Via Olivà dir. Olbia,40.80194,9.44816,OLBIA,Fermata Autobus
800314,Fermata di Sa Castanza,40.80229,9.44916,OLBIA,Fermata Autobus
ATPSS_2144,Fermata di Via Della Cultura Fr. 9,40.831435,8.417486,PORTO TORRES,Fermata Autobus
ATPSS_761,Fermata di Via Pasella 1,40.748128,8.517475,SASSARI,Fermata Autobus
B_22044,Fermata di PORTO TORRES VIA SACCHI 35,40.83663,8.403639,PORTO TORRES,Fermata Autobus
ATPSS_3048,"Fermata di Viale Marina, Incr. Sp48 Dir. Marina",40.817896,8.561213,SORSO,Fermata Autobus
ASPO723,Fermata di 723 - Cantoniera Putzolu,40.92595,9.40806,OLBIA,Fermata Autobus
ATPSS_175,"Fermata di Via Ugo La Malfa 13, Cabina Enel",40.711688,8.579647,SASSARI,Fermata Autobus
ASPO687,Fermata di 687 - V.S. Lucia V.Lattea,40.9301,9.45179,OLBIA,Fermata Autobus
800131,Fermata di Berchiddeddu,40.822047,9.462575,OLBIA,Fermata Autobus
800187,Fermata di Bonorva (Scuola Agraria),40.452736,8.818073,BONORVA,Fermata Autobus
ASPO702,Fermata di 702 - Corso Vittorio Veneto scuola,40.92075,9.47711,OLBIA,Fermata Autobus
ASPO904,Fermata di 904 - SS125 Lato Mater Olbia,40.9022,9.54735,OLBIA,Fermata Autobus
B_7531,Fermata di SANTA TERESA GALLURA P.MODESTO,41.237697,9.189596,SANTA TERESA GALLURA,Fermata Autobus
ATPSS_244,"Fermata di C.So Cossiga, Fr. Scuole Medie",40.722061,8.563096,SASSARI,Fermata Autobus
7079,Fermata di PLOAGHE F.S.,40.66309,8.728898,PLOAGHE,Fermata Autobus
B_7727,Fermata di SP 44 CIVICO 96,40.6060593,8.2968418,ALGHERO,Fermata Autobus
B_22093,Fermata di SORSO VIA SENNORI 62-CONSORZIO,40.7952,8.584185,SORSO,Fermata Autobus
800275,Fermata di Porto Rafael,41.195107,9.362763,PALAU,Fermata Autobus
B_7063,Fermata di TISSI VIA BRIGATA SASSARI ANG. MORANDI,40.682098,8.55667,TISSI,Fermata Autobus
202051,Fermata di V.Pastorino n. 30,40.583661,8.996415,OZIERI,Fermata Autobus
B_7765,Fermata di SAN MARCO Z.I. ATECOS,40.6577328,8.3270555,ALGHERO,Fermata Autobus
L093-14451,Fermata di Viale Don Sturzo 20,40.89926881,9.10844725,TEMPIO PAUSANIA,Fermata Autobus
L093-14291,Fermata di Via Romita 39,40.89592201,9.11072255,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_402,Fermata di Sv Baddelonga 2,40.786634,8.518247,SORSO,Fermata Autobus
L093-14741,Fermata di Via S.Lorenzo,40.89792914,9.09897666,TEMPIO PAUSANIA,Fermata Autobus
ASPO659,Fermata di 659 - Via Masaccio V.Giotto,40.92634,9.48072,OLBIA,Fermata Autobus
ATPSS_24,Fermata di Via Deledda 133,40.735192,8.568833,SASSARI,Fermata Autobus
B_22348,Fermata di ALGHERO VIALE BURRUNI VILLA MARIA PIA,40.587008,8.313078,ALGHERO,Fermata Autobus
B_22302,Fermata di ALGHERO VIA JOAN MIRO',40.583108,8.321103,ALGHERO,Fermata Autobus
ATPSS_2011,Fermata di Via Lungomare Balai 50,40.838142,8.411948,PORTO TORRES,Fermata Autobus
ASPO1056,Fermata di 1056 - Zappalli,40.83839,9.47764,LOIRI PORTO SAN PAOLO,Fermata Autobus
ASPO358,Fermata di 358 - A.Moro Romagnolo,40.94299,9.49838,OLBIA,Fermata Autobus
B_22018,Fermata di GUARDIA GRANDE CIVICO 64,40.6437808,8.2200337,ALGHERO,Fermata Autobus
ATPSS_174,"Fermata di Via Ugo La Malfa, Fr. Edicola",40.710982,8.577392,SASSARI,Fermata Autobus
B_22313,Fermata di ALGHERO VIA MANZONI 23,40.553714,8.318914,ALGHERO,Fermata Autobus
7094,Fermata di AEROPORTO FERTILIA,40.62939,8.295217,ALGHERO,Fermata Autobus
B_61791,Fermata di ARZACHENA VIALE COSTA SMERALDA 10,41.07255,9.399227,ARZACHENA,Fermata Autobus
7555,Fermata di BONO PIAZZA GRAMSCI,40.416,9.030859,BONO,Fermata Autobus
ASPO208,Fermata di 208 - SP82 Olbia G.Aranci,40.93728,9.55283,OLBIA,Fermata Autobus
7549,Fermata di PORTO CERVO,41.1317,9.534607,ARZACHENA,Fermata Autobus
B_22276,Fermata di ALGHERO VIA DON MINZONI 111,40.575675,8.3209,ALGHERO,Fermata Autobus
B_7181,Fermata di OSILO VIA ROMA 3,40.742103,8.670375,OSILO,Fermata Autobus
ATPSS_3057,Fermata di S.S. 200 Dell'Anglona Ferm.1,40.84287,8.605423,SORSO,Fermata Autobus
800251,Fermata di Ponte Diana,40.757907,9.077279,OSCHIRI,Fermata Autobus
800176,Fermata di Platamona (Bivio La Rotonda-ATP),40.816503,8.477548,SORSO,Fermata Autobus
B_22251,Fermata di CHILIVANI STABILIMENTO FANTASIA,40.6123826,8.9408107,OZIERI,Fermata Autobus
ATPSS_2032,Fermata di Sp25 Fr. 10,40.817296,8.428902,PORTO TORRES,Fermata Autobus
B_6010,Fermata di OLBIA VIA VICENZA FR.40,40.908993,9.497894,OLBIA,Fermata Autobus
ATPSS_598,Fermata di Via De Martini 130,40.780473,8.500653,SASSARI,Fermata Autobus
ATPSS_663,"Fermata di Via Turati, Fr. Terminal Extr.",40.714947,8.557081,SASSARI,Fermata Autobus
800324,Fermata di Santa Maria (Luras),40.991163,9.155243,LURAS,Fermata Autobus
ATPSS_2079,"Fermata di Via Porrino Fr. 6, Scuola",40.829518,8.40231,PORTO TORRES,Fermata Autobus
800230,Fermata di S.Giusta,40.820007,9.586311,LOIRI PORTO SAN PAOLO,Fermata Autobus
7025,Fermata di MARA,40.41079,8.635165,MARA,Fermata Autobus
L093-14666,Fermata di Via Quarto 3,40.90739167,9.1058102,TEMPIO PAUSANIA,Fermata Autobus
B_61800,Fermata di SS 125 SURRAU,41.134989,9.368186,ARZACHENA,Fermata Autobus
ATPSS_2121,Fermata di Via Fattori 15,40.826667,8.407846,PORTO TORRES,Fermata Autobus
B_22108,Fermata di LU BAGNU ACQUARIUS,40.895404,8.688265,CASTELSARDO,Fermata Autobus
B_7073,Fermata di OZIERI PIAZZA S.SEBASTIANO,40.58736,9.001885,OZIERI,Fermata Autobus
B_6131,Fermata di SP 74  CAPOTTO,40.9590806,8.9859188,AGGIUS,Fermata Autobus
5080,Fermata di BUDONI,40.70741,9.701027,BUDONI,Fermata Autobus
ATPSS_604,Fermata di Via De Martini Fr. 277,40.788658,8.485224,SASSARI,Fermata Autobus
B_22001,Fermata di SS 292 CIVICO 92,40.5412367,8.3514858,ALGHERO,Fermata Autobus
7281,Fermata di SASSARI VIA PADRE ZIRANO,40.72564,8.552615,SASSARI,Fermata Autobus
B_7783,Fermata di AGLIADO' AGRITURISMO,40.8051229,8.4889714,SASSARI,Fermata Autobus
202016,Fermata di Caserma Finanza 46,40.581963,9.0058,OZIERI,Fermata Autobus
ATPSS_790,Fermata di S.P. 56 Fronte Civico 2,40.737019,8.449887,SASSARI,Fermata Autobus
